,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
7053,7054,H36467,H,300.7,310.5,1567,38.7,129,0,No Failure,1
4274,4275,L51454,L,302.4,310.6,1445,40.3,162,0,No Failure,1
3631,3632,M18491,M,302.1,311.4,1419,36.2,47,0,No Failure,1
9871,9872,M24731,M,298.9,309.8,1947,21.7,105,0,No Failure,1
7076,7077,L54256,L,300.7,310.5,1960,21.0,194,0,No Failure,1
8976,8977,L56156,L,296.7,307.4,1535,34.6,114,0,No Failure,1
4517,4518,L51697,L,302.4,310.3,1520,31.6,121,0,No Failure,1
8720,8721,L55900,L,297.3,308.8,1554,36.1,70,0,No Failure,1
2519,2520,L49699,L,298.8,308.6,1631,32.4,38,0,No Failure,1
9074,9075,M23934,M,297.2,308.1,1554,41.3,147,0,No Failure,1
6683,6684,L53863,L,301.5,310.9,1318,50.6,11,0,No Failure,1
335,336,L47515,L,297.4,308.1,1749,25.9,8,0,No Failure,1
650,651,L47830,L,297.6,309.2,1611,33.1,155,0,No Failure,1
3085,3086,L50265,L,300.1,309.2,1441,42.9,148,0,No Failure,1
2054,2055,M16914,M,299.6,309.4,1605,29.8,142,0,No Failure,1
8412,8413,M23272,M,298.6,309.7,1314,49.7,136,0,No Failure,1
7299,7300,L54479,L,300.1,310.5,1492,50.9,111,0,No Failure,1
4396,4397,H33810,H,302.3,310.1,1383,42.9,24,0,No Failure,1
2606,2607,H32020,H,299.4,309.3,1534,37.5,39,0,No Failure,1
4197,4198,L51377,L,302.4,311.0,1573,36.5,193,0,No Failure,1
221,222,H29635,H,298.4,308.5,1827,24.3,153,0,No Failure,1
4150,4151,L51330,L,301.9,310.4,1610,34.8,71,0,No Failure,1
6133,6134,L53313,L,301.1,311.1,1470,40.9,125,0,No Failure,1
7747,7748,M22607,M,300.5,311.8,1331,55.3,167,0,No Failure,1
1140,1141,M16000,M,296.9,307.9,1385,44.8,144,0,No Failure,1
2481,2482,L49661,L,299.0,308.6,1378,47.8,163,0,No Failure,1
5559,5560,M20419,M,302.5,312.0,1451,43.2,189,0,No Failure,1
4688,4689,L51868,L,303.5,311.6,1577,38.1,112,0,No Failure,1
6534,6535,L53714,L,301.3,310.6,1436,44.2,76,0,No Failure,1
444,445,L47624,L,297.4,308.4,1582,37.2,68,0,No Failure,1
2245,2246,M17105,M,299.3,308.4,1438,42.3,0,0,No Failure,1
4557,4558,L51737,L,302.7,310.6,1686,26.3,9,0,No Failure,1
7490,7491,M22350,M,300.4,311.8,1707,30.0,165,0,No Failure,1
2400,2401,H31814,H,299.2,308.6,1462,55.0,163,0,No Failure,1
623,624,L47803,L,298.4,310.1,1926,23.7,83,0,No Failure,1
605,606,M15465,M,297.9,309.8,1693,29.9,35,0,No Failure,1
7626,7627,H37040,H,300.5,311.6,1351,53.5,78,0,No Failure,1
5912,5913,M20772,M,300.7,310.3,1659,29.8,6,0,No Failure,1
8839,8840,M23699,M,297.4,308.9,1376,39.0,181,0,No Failure,1
7579,7580,L54759,L,300.4,311.2,1436,56.8,173,0,No Failure,1
6802,6803,M21662,M,301.1,310.7,1621,31.0,108,0,No Failure,1
311,312,M15171,M,298.0,308.6,1453,44.1,165,0,No Failure,1
2158,2159,M17018,M,299.5,309.0,1399,49.7,207,0,No Failure,1
5671,5672,H35085,H,302.2,311.6,1534,37.2,41,0,No Failure,1
386,387,L47566,L,297.6,308.7,1319,50.9,141,0,No Failure,1
4730,4731,L51910,L,303.3,311.7,1508,35.5,217,0,No Failure,1
8899,8900,M23759,M,297.3,308.5,1710,27.7,138,0,No Failure,1
2999,3000,L50179,L,300.5,309.7,1395,61.0,157,0,No Failure,1
4290,4291,L51470,L,301.8,310.0,1642,32.6,201,0,No Failure,1
6410,6411,L53590,L,300.4,310.1,1544,41.9,184,0,No Failure,1
6126,6127,L53306,L,300.9,310.9,1370,52.5,107,0,No Failure,1
613,614,L47793,L,298.1,309.9,1634,30.0,53,0,No Failure,1
7345,7346,L54525,L,299.6,310.2,1381,60.5,13,0,No Failure,1
5376,5377,H34790,H,302.8,312.3,1336,57.5,187,0,No Failure,1
5534,5535,M20394,M,302.3,311.7,1494,37.1,114,0,No Failure,1
2787,2788,M17647,M,300.3,309.6,1524,38.4,54,0,No Failure,1
211,212,L47391,L,298.5,308.7,1575,33.9,128,0,No Failure,1
3344,3345,L50524,L,301.4,310.7,1706,27.9,170,0,No Failure,1
2311,2312,M17171,M,299.1,308.6,1491,38.5,166,0,No Failure,1
9296,9297,H38710,H,298.2,309.0,1524,39.1,100,0,No Failure,1
2095,2096,L49275,L,299.4,309.3,1525,41.5,30,0,No Failure,1
7833,7834,L55013,L,300.0,311.4,1604,38.7,185,0,No Failure,1
1433,1434,L48613,L,298.8,309.8,1363,44.0,25,0,No Failure,1
1508,1509,M16368,M,298.0,308.6,1507,37.3,217,0,No Failure,1
57,58,L47237,L,298.8,309.1,1513,40.3,160,0,No Failure,1
7022,7023,L54202,L,300.7,310.5,1561,33.2,48,0,No Failure,1
6943,6944,L54123,L,300.7,311.3,1522,35.2,48,0,No Failure,1
293,294,H29707,H,298.1,308.5,1392,44.8,111,0,No Failure,1
6873,6874,L54053,L,301.0,311.4,1478,39.5,75,0,No Failure,1
4120,4121,M18980,M,302.1,310.7,1376,46.3,210,1,Heat Dissipation Failure,0
197,198,M15057,M,298.4,308.6,1527,40.9,96,0,No Failure,1
9382,9383,L56562,L,297.5,308.2,1610,33.6,115,0,No Failure,1
5398,5399,L52578,L,302.9,312.4,1923,23.9,244,0,No Failure,1
741,742,L47921,L,296.9,308.3,1513,38.8,189,0,No Failure,1
7983,7984,L55163,L,301.0,312.2,1601,33.0,109,0,No Failure,1
8929,8930,M23789,M,297.4,308.4,1620,35.8,215,0,No Failure,1
5124,5125,M19984,M,304.2,313.5,1557,37.3,164,0,No Failure,1
4060,4061,M18920,M,302.0,310.9,1352,55.5,59,0,No Failure,1
4997,4998,M19857,M,303.6,312.8,2659,11.4,26,1,Power Failure,3
6651,6652,M21511,M,301.5,310.4,1276,55.6,158,0,No Failure,1
9689,9690,L56869,L,299.0,310.1,1362,59.5,46,0,No Failure,1
4660,4661,L51840,L,303.2,311.2,1439,43.9,30,0,No Failure,1
4888,4889,L52068,L,303.7,312.4,1512,39.2,184,0,No Failure,1
8764,8765,L55944,L,297.4,308.8,1620,33.4,186,0,No Failure,1
1759,1760,H31173,H,298.0,307.4,1606,35.2,195,0,No Failure,1
9904,9905,L57084,L,298.6,309.1,1537,35.7,198,0,No Failure,1
1063,1064,M15923,M,296.8,307.8,1664,32.8,142,0,No Failure,1
9882,9883,L57062,L,298.8,309.8,1895,22.0,134,0,No Failure,1
7604,7605,L54784,L,300.4,311.3,1639,34.6,24,0,No Failure,1
2344,2345,M17204,M,299.2,308.3,1755,26.4,19,0,No Failure,1
6817,6818,M21677,M,301.0,310.7,1493,48.1,145,0,No Failure,1
331,332,M15191,M,297.6,308.4,1391,51.9,218,0,No Failure,1
8079,8080,L55259,L,300.2,311.5,1528,36.1,125,0,No Failure,1
7106,7107,L54286,L,300.8,310.5,1482,39.0,47,0,No Failure,1
5182,5183,L52362,L,303.9,313.1,1586,31.9,108,0,No Failure,1
7210,7211,M22070,M,299.8,309.6,1331,50.2,98,0,No Failure,1
2008,2009,L49188,L,298.5,308.3,1811,24.7,27,0,No Failure,1
9584,9585,L56764,L,299.3,310.5,1529,41.3,17,0,No Failure,1
6014,6015,H35428,H,300.8,310.8,1618,32.8,40,0,No Failure,1
9466,9467,L56646,L,298.6,309.4,1471,48.0,141,0,No Failure,1
8155,8156,L55335,L,299.5,310.8,1283,52.4,112,0,No Failure,1
5073,5074,M19933,M,304.0,313.0,1454,46.8,30,0,No Failure,1
9187,9188,L56367,L,297.9,309.0,1379,47.3,28,0,No Failure,1
1463,1464,L48643,L,298.8,310.1,1607,39.5,105,0,No Failure,1
6029,6030,M20889,M,300.7,310.8,1452,47.9,77,0,No Failure,1
3645,3646,L50825,L,302.2,311.5,1413,43.5,83,0,No Failure,1
1148,1149,L48328,L,297.1,308.0,1348,58.0,162,0,No Failure,1
5674,5675,M20534,M,302.2,311.7,1393,42.5,53,0,No Failure,1
2985,2986,L50165,L,300.7,309.8,1596,31.5,123,0,No Failure,1
4857,4858,L52037,L,303.7,312.3,1606,37.4,103,0,No Failure,1
343,344,L47523,L,297.5,308.3,1388,48.6,27,0,No Failure,1
4793,4794,H34207,H,303.6,312.6,1498,40.2,155,0,No Failure,1
9458,9459,L56638,L,298.4,309.1,1417,40.6,121,0,No Failure,1
5114,5115,M19974,M,304.2,313.8,1481,44.9,136,0,No Failure,1
8164,8165,L55344,L,299.6,310.9,1472,40.9,137,0,No Failure,1
5313,5314,M20173,M,303.7,312.9,1566,32.6,9,0,No Failure,1
3260,3261,M18120,M,301.3,310.0,2068,17.8,176,0,No Failure,1
3709,3710,L50889,L,302.2,311.4,1754,26.9,33,0,No Failure,1
2456,2457,L49636,L,299.1,308.6,1555,36.6,104,0,No Failure,1
1144,1145,L48324,L,297.0,307.9,1296,69.1,153,1,Power Failure,3
4525,4526,M19385,M,302.4,310.4,1463,42.2,139,0,No Failure,1
2398,2399,L49578,L,299.2,308.5,1490,43.2,158,0,No Failure,1
192,193,H29606,H,298.2,308.4,1398,51.8,76,0,No Failure,1
4019,4020,M18879,M,302.0,310.9,1558,45.3,193,0,No Failure,1
6634,6635,L53814,L,301.5,310.5,1396,44.5,117,0,No Failure,1
4521,4522,L51701,L,302.4,310.4,1865,23.9,129,0,No Failure,1
5477,5478,L52657,L,302.7,312.1,1763,26.5,184,0,No Failure,1
1966,1967,L49146,L,297.9,307.6,1515,40.5,118,0,No Failure,1
9756,9757,L56936,L,298.6,309.8,1597,35.9,213,0,No Failure,1
9941,9942,L57121,L,298.4,308.1,1395,44.0,92,0,No Failure,1
1513,1514,L48693,L,298.1,308.7,1568,32.9,10,0,No Failure,1
7175,7176,L54355,L,300.1,310.1,1569,43.5,17,0,No Failure,1
9628,9629,H39042,H,299.0,310.0,1569,34.3,132,0,No Failure,1
91,92,L47271,L,298.9,308.9,1830,24.9,35,0,No Failure,1
4033,4034,L51213,L,302.1,310.8,1772,27.1,233,0,No Failure,1
3424,3425,L50604,L,301.5,310.5,1593,32.9,155,0,No Failure,1
7151,7152,H36565,H,300.2,309.9,1906,22.9,165,0,No Failure,1
8078,8079,L55258,L,300.3,311.7,1571,31.2,123,0,No Failure,1
9710,9711,L56890,L,299.1,310.1,1336,61.3,94,0,No Failure,1
8598,8599,L55778,L,297.6,308.3,1478,42.3,193,0,No Failure,1
4300,4301,M19160,M,301.7,310.1,1644,34.6,5,0,No Failure,1
8715,8716,L55895,L,297.1,308.6,1442,37.1,59,0,No Failure,1
617,618,M15477,M,298.1,310.0,1393,43.1,65,0,No Failure,1
4277,4278,L51457,L,302.2,310.4,1743,28.1,170,0,No Failure,1
4175,4176,L51355,L,302.3,310.7,1612,33.4,139,0,No Failure,1
2560,2561,M17420,M,299.4,309.1,1326,62.0,142,0,No Failure,1
3281,3282,M18141,M,301.2,310.0,1445,45.6,18,0,No Failure,1
6075,6076,L53255,L,301.0,310.9,1813,28.5,197,0,No Failure,1
2167,2168,H31581,H,299.6,309.1,1588,41.3,0,0,No Failure,1
6105,6106,M20965,M,300.8,310.9,1522,46.2,56,0,No Failure,1
3038,3039,L50218,L,300.4,309.5,1349,50.4,30,0,No Failure,1
9048,9049,M23908,M,297.3,308.4,1370,50.5,71,0,No Failure,1
3829,3830,H33243,H,302.3,310.9,1366,48.4,130,1,Heat Dissipation Failure,0
5358,5359,H34772,H,303.3,312.6,1827,24.2,132,0,No Failure,1
1145,1146,L48325,L,297.0,307.8,1553,33.3,155,0,No Failure,1
3687,3688,M18547,M,302.0,311.2,1625,30.7,189,0,No Failure,1
2444,2445,L49624,L,299.2,308.6,1267,68.2,76,1,Power Failure,3
7917,7918,L55097,L,300.9,312.1,1474,42.4,171,0,No Failure,1
3998,3999,L51178,L,302.1,311.0,1586,35.1,142,0,No Failure,1
6887,6888,L54067,L,300.8,311.3,1782,26.9,116,0,No Failure,1
8980,8981,L56160,L,297.0,307.6,1513,42.4,124,0,No Failure,1
4915,4916,H34329,H,303.5,312.3,1386,49.0,35,0,No Failure,1
9895,9896,L57075,L,298.8,309.4,1387,54.1,171,0,No Failure,1
5238,5239,L52418,L,303.7,313.0,1457,44.1,40,0,No Failure,1
3187,3188,M18047,M,300.2,309.4,1752,27.8,208,0,No Failure,1
7371,7372,L54551,L,299.6,310.2,1512,44.0,79,0,No Failure,1
2328,2329,L49508,L,299.3,308.7,1579,36.3,211,0,No Failure,1
4816,4817,L51996,L,303.4,312.0,1521,35.9,215,1,Tool Wear Failure,5
3253,3254,L50433,L,301.1,309.6,1502,48.9,160,0,No Failure,1
1710,1711,L48890,L,298.2,307.8,1530,35.9,68,0,No Failure,1
7914,7915,H37328,H,300.7,312.1,1490,43.1,159,0,No Failure,1
4287,4288,M19147,M,301.7,309.9,1457,39.2,192,0,No Failure,1
8629,8630,H38043,H,297.5,308.5,1557,39.1,47,0,No Failure,1
4195,4196,L51375,L,302.5,311.0,1548,38.4,188,0,No Failure,1
863,864,L48043,L,296.0,306.7,1416,44.2,46,0,No Failure,1
8109,8110,L55289,L,300.3,311.7,1821,26.3,202,0,No Failure,1
2564,2565,L49744,L,299.3,309.1,1493,38.0,151,0,No Failure,1
3485,3486,L50665,L,301.9,310.8,1427,47.7,92,0,No Failure,1
3925,3926,L51105,L,302.6,311.6,1638,29.6,160,0,No Failure,1
7319,7320,L54499,L,299.8,310.2,1654,32.7,159,0,No Failure,1
5943,5944,L53123,L,300.7,310.7,1541,41.3,82,0,No Failure,1
5003,5004,L52183,L,303.7,312.8,1437,51.3,42,0,No Failure,1
3132,3133,L50312,L,300.1,309.5,1557,40.6,59,0,No Failure,1
9360,9361,L56540,L,298.0,308.6,1532,42.6,54,0,No Failure,1
6040,6041,M20900,M,300.7,311.1,1438,46.6,103,0,No Failure,1
5570,5571,M20430,M,302.4,312.1,1492,47.7,7,0,No Failure,1
8975,8976,H38389,H,296.7,307.4,1661,34.2,109,0,No Failure,1
2123,2124,L49303,L,299.3,309.0,1491,38.4,115,0,No Failure,1
7390,7391,M22250,M,299.7,310.5,1490,41.2,126,0,No Failure,1
7986,7987,L55166,L,301.1,312.3,1587,34.5,115,0,No Failure,1
5341,5342,H34755,H,303.5,312.8,1404,55.8,84,0,No Failure,1
2932,2933,L50112,L,300.9,309.7,1460,42.1,181,0,No Failure,1
6643,6644,M21503,M,301.5,310.5,1308,60.5,139,0,No Failure,1
4836,4837,L52016,L,303.3,311.8,1315,62.0,42,1,Heat Dissipation Failure,0
4116,4117,M18976,M,302.0,310.5,1381,58.4,201,0,No Failure,1
7806,7807,L54986,L,300.0,311.5,1349,48.6,113,0,No Failure,1
1518,1519,H30932,H,298.2,309.0,1371,55.7,23,0,No Failure,1
2012,2013,L49192,L,298.6,308.4,1397,46.4,36,0,No Failure,1
2168,2169,M17028,M,299.5,309.1,1420,49.5,5,0,No Failure,1
8554,8555,L55734,L,298.1,309.0,1592,33.9,85,0,No Failure,1
3601,3602,L50781,L,301.7,310.5,1377,43.1,183,0,No Failure,1
687,688,M15547,M,297.7,309.0,1531,42.4,38,0,No Failure,1
1851,1852,M16711,M,297.7,307.3,1365,49.2,36,0,No Failure,1
2459,2460,L49639,L,299.0,308.6,1297,54.2,110,0,No Failure,1
8740,8741,M23600,M,297.4,308.8,1573,33.9,123,0,No Failure,1
959,960,L48139,L,295.8,306.5,1505,35.2,86,0,No Failure,1
5239,5240,L52419,L,303.7,313.0,1753,29.0,42,0,No Failure,1
897,898,L48077,L,295.6,306.2,1612,31.2,131,0,No Failure,1
9116,9117,H38530,H,297.6,308.7,1659,32.1,49,0,No Failure,1
1814,1815,L48994,L,298.1,307.7,1650,34.1,138,0,No Failure,1
6662,6663,M21522,M,301.3,310.4,2093,18.7,190,0,No Failure,1
8747,8748,L55927,L,297.3,308.5,1504,42.0,142,0,No Failure,1
1126,1127,L48306,L,296.8,307.9,1706,30.8,111,0,No Failure,1
2730,2731,L49910,L,299.6,309.2,1425,45.9,133,0,No Failure,1
8736,8737,L55916,L,297.3,308.7,1491,40.2,112,0,No Failure,1
8438,8439,L55618,L,298.6,309.8,1469,42.8,205,0,No Failure,1
8363,8364,L55543,L,298.8,309.7,1582,45.0,11,0,No Failure,1
7450,7451,L54630,L,300.3,311.8,1451,41.0,55,0,No Failure,1
3500,3501,H32914,H,301.9,311.0,1871,26.0,132,0,No Failure,1
3660,3661,L50840,L,302.3,311.6,1398,49.1,119,0,No Failure,1
3600,3601,L50780,L,301.7,310.5,1523,34.7,181,0,No Failure,1
507,508,H29921,H,297.8,309.4,1445,48.2,10,0,No Failure,1
5691,5692,L52871,L,302.4,311.8,1320,56.4,100,0,No Failure,1
3126,3127,L50306,L,300.0,309.4,1499,35.7,46,0,No Failure,1
3854,3855,L51034,L,302.4,311.0,1338,67.6,194,1,Power Failure,3
6510,6511,L53690,L,301.1,310.2,1455,55.3,9,0,No Failure,1
4215,4216,M19075,M,302.0,310.7,2157,17.8,17,0,No Failure,1
3160,3161,M18020,M,300.4,309.7,1367,51.2,143,0,No Failure,1
4778,4779,H34192,H,303.6,312.2,1371,54.6,112,1,Heat Dissipation Failure,0
2942,2943,L50122,L,300.7,309.5,1461,49.9,0,0,No Failure,1
5510,5511,L52690,L,302.8,312.1,1418,51.4,54,0,No Failure,1
6375,6376,H35789,H,300.0,309.6,1629,32.3,89,0,No Failure,1
6433,6434,L53613,L,300.3,309.9,1570,34.0,31,0,No Failure,1
8989,8990,L56169,L,297.2,307.9,1469,48.2,144,0,No Failure,1
5270,5271,L52450,L,303.5,312.9,1275,64.4,113,0,No Failure,1
2367,2368,M17227,M,299.3,308.5,1496,39.4,80,0,No Failure,1
4245,4246,M19105,M,302.6,311.1,1520,43.0,88,0,No Failure,1
7677,7678,L54857,L,300.6,311.7,1428,52.6,208,0,No Failure,1
5177,5178,H34591,H,304.0,313.1,1388,53.2,91,0,No Failure,1
4940,4941,L52120,L,303.6,312.6,1502,39.5,103,0,No Failure,1
8427,8428,L55607,L,299.1,310.4,1505,46.1,176,0,No Failure,1
1242,1243,L48422,L,297.1,308.4,1468,44.4,197,0,No Failure,1
5953,5954,M20813,M,300.7,310.9,1486,38.9,106,0,No Failure,1
7925,7926,M22785,M,300.7,311.9,1697,28.2,191,0,No Failure,1
8769,8770,M23629,M,297.4,308.6,1452,41.2,197,0,No Failure,1
8537,8538,L55717,L,298.6,309.5,1730,30.2,41,0,No Failure,1
1156,1157,H30570,H,297.0,307.8,1404,40.7,184,0,No Failure,1
8524,8525,L55704,L,298.3,309.4,1468,46.2,10,0,No Failure,1
7930,7931,L55110,L,300.6,311.6,1455,48.0,203,0,No Failure,1
8450,8451,L55630,L,298.4,310.0,1559,44.2,23,0,No Failure,1
545,546,L47725,L,297.6,309.4,1958,22.1,108,0,No Failure,1
7948,7949,L55128,L,300.8,311.7,1479,39.4,18,0,No Failure,1
5571,5572,L52751,L,302.4,312.0,1562,37.9,10,0,No Failure,1
1510,1511,M16370,M,298.1,308.7,1547,38.9,0,0,No Failure,1
4498,4499,H33912,H,302.6,310.4,1614,36.0,74,0,No Failure,1
7685,7686,L54865,L,300.8,311.7,1397,43.5,227,0,No Failure,1
9982,9983,M24842,M,298.7,308.4,1507,45.7,192,0,No Failure,1
9585,9586,M24445,M,299.3,310.5,1563,42.1,19,0,No Failure,1
103,104,M14963,M,298.8,308.8,1441,40.5,63,0,No Failure,1
6438,6439,L53618,L,300.4,310.0,1581,30.3,42,0,No Failure,1
5533,5534,L52713,L,302.4,311.7,1721,26.9,112,0,No Failure,1
6457,6458,L53637,L,300.7,310.0,1395,48.0,85,0,No Failure,1
5503,5504,H34917,H,302.6,312.0,1657,29.3,37,0,No Failure,1
3264,3265,H32678,H,301.3,310.1,1455,44.1,188,0,No Failure,1
6806,6807,L53986,L,301.1,310.8,1608,32.9,119,0,No Failure,1
129,130,L47309,L,298.9,308.5,1559,34.3,126,0,No Failure,1
4928,4929,L52108,L,303.5,312.3,1584,35.2,74,0,No Failure,1
642,643,M15502,M,297.8,309.4,1226,58.7,129,0,No Failure,1
8797,8798,L55977,L,297.2,308.3,1569,31.2,63,0,No Failure,1
6890,6891,M21750,M,300.9,311.4,1532,41.5,126,0,No Failure,1
276,277,M15136,M,298.0,307.9,1750,26.6,67,0,No Failure,1
5869,5870,L53049,L,301.5,311.1,2076,18.7,103,0,No Failure,1
2065,2066,L49245,L,299.7,309.6,1419,45.1,170,0,No Failure,1
4719,4720,M19579,M,303.4,311.7,1690,34.9,189,0,No Failure,1
9463,9464,M24323,M,298.5,309.3,1552,36.8,133,0,No Failure,1
2586,2587,L49766,L,299.0,308.7,1537,42.8,202,0,No Failure,1
6114,6115,M20974,M,300.8,310.8,1549,35.5,79,0,No Failure,1
6930,6931,M21790,M,300.9,311.5,1836,21.8,12,0,No Failure,1
4674,4675,L51854,L,303.4,311.5,1414,44.8,71,0,No Failure,1
1777,1778,H31191,H,298.6,308.2,1555,36.8,36,0,No Failure,1
5825,5826,L53005,L,301.3,311.1,1413,42.0,221,0,No Failure,1
8139,8140,L55319,L,299.5,310.8,1571,38.2,74,0,No Failure,1
7978,7979,L55158,L,301.2,312.4,1480,53.5,97,0,No Failure,1
5029,5030,M19889,M,303.9,313.2,1624,39.8,107,0,No Failure,1
6757,6758,L53937,L,301.8,311.2,1822,26.2,204,0,No Failure,1
359,360,M15219,M,297.6,308.3,1567,34.6,71,0,No Failure,1
8746,8747,L55926,L,297.3,308.5,1528,44.5,140,0,No Failure,1
9209,9210,M24069,M,298.0,309.0,1393,55.9,79,0,No Failure,1
5310,5311,L52490,L,303.8,313.0,1427,43.0,0,0,No Failure,1
5290,5291,L52470,L,303.9,313.3,1526,40.7,164,0,No Failure,1
2981,2982,H32395,H,300.4,309.4,1530,40.4,112,0,No Failure,1
8487,8488,L55667,L,298.4,309.4,1392,50.1,117,0,No Failure,1
1139,1140,M15999,M,297.0,307.9,1569,33.3,141,0,No Failure,1
8834,8835,L56014,L,297.4,308.8,1473,46.2,167,0,No Failure,1
6935,6936,L54115,L,300.7,311.2,1878,24.3,24,0,No Failure,1
3729,3730,M18589,M,302.4,311.3,1312,61.5,85,0,No Failure,1
5544,5545,L52724,L,302.2,311.7,1471,45.6,140,0,No Failure,1
7699,7700,M22559,M,300.7,311.5,1441,40.6,33,0,No Failure,1
5446,5447,L52626,L,303.1,312.9,1511,40.1,107,0,No Failure,1
9049,9050,L56229,L,297.3,308.5,1545,34.3,74,0,No Failure,1
4848,4849,H34262,H,303.5,312.0,1397,52.9,80,0,No Failure,1
2812,2813,M17672,M,300.0,309.3,1413,40.7,117,0,No Failure,1
4481,4482,M19341,M,302.6,310.4,1544,35.1,25,0,No Failure,1
3369,3370,L50549,L,301.5,310.9,2760,8.0,15,1,Power Failure,3
1103,1104,M15963,M,296.7,307.4,1540,38.7,45,0,No Failure,1
8521,8522,L55701,L,298.4,309.5,1376,50.4,202,0,No Failure,1
7234,7235,M22094,M,299.8,310.0,1397,48.1,164,0,No Failure,1
1633,1634,L48813,L,297.9,307.9,1476,45.2,91,0,No Failure,1
5015,5016,L52195,L,303.9,313.0,1759,28.4,74,0,No Failure,1
3785,3786,L50965,L,302.3,310.9,1545,36.7,18,0,No Failure,1
5009,5010,L52189,L,303.7,312.8,1523,40.7,59,0,No Failure,1
5509,5510,L52689,L,302.8,312.2,1509,36.5,52,0,Random Failures,4
3983,3984,L51163,L,302.2,311.3,1389,46.9,106,0,No Failure,1
1299,1300,M16159,M,298.7,309.9,1458,40.2,137,0,No Failure,1
5212,5213,L52392,L,303.7,312.5,1397,45.7,187,0,No Failure,1
8657,8658,L55837,L,297.4,308.4,1421,46.0,124,0,No Failure,1
6347,6348,L53527,L,300.2,309.7,1421,44.6,17,0,No Failure,1
246,247,L47426,L,297.9,308.1,1585,33.5,212,0,No Failure,1
3121,3122,L50301,L,300.1,309.4,2141,17.9,33,0,No Failure,1
4301,4302,L51481,L,301.7,310.2,1471,51.1,8,0,No Failure,1
1601,1602,L48781,L,297.8,307.8,1597,38.2,11,0,No Failure,1
3108,3109,L50288,L,299.8,309.2,1504,38.7,212,0,No Failure,1
280,281,M15140,M,298.1,308.1,1456,43.7,80,0,No Failure,1
2378,2379,L49558,L,299.1,308.2,1348,56.1,110,0,No Failure,1
1458,1459,L48638,L,298.9,310.3,1364,54.0,95,0,No Failure,1
3576,3577,L50756,L,301.6,310.4,1599,41.7,116,0,No Failure,1
150,151,L47330,L,298.4,308.3,1422,42.7,186,0,No Failure,1
7157,7158,L54337,L,300.2,310.0,1486,40.1,182,0,No Failure,1
2772,2773,L49952,L,299.9,309.4,1467,41.2,20,0,No Failure,1
7828,7829,M22688,M,299.8,311.1,1562,35.7,170,0,No Failure,1
1034,1035,M15894,M,296.3,307.4,1958,19.1,67,0,No Failure,1
7994,7995,L55174,L,301.0,312.3,1424,43.5,136,0,No Failure,1
516,517,L47696,L,297.5,309.3,1732,29.9,32,0,No Failure,1
44,45,M14904,M,298.8,309.1,1472,47.5,125,0,No Failure,1
1406,1407,L48586,L,298.9,310.1,1442,48.0,181,0,No Failure,1
3050,3051,L50230,L,300.2,309.2,1431,51.3,57,0,No Failure,1
1897,1898,L49077,L,297.8,307.4,1418,41.2,155,0,No Failure,1
684,685,L47864,L,297.7,309.0,1538,43.2,30,0,No Failure,1
3810,3811,M18670,M,302.2,310.8,1562,38.1,78,0,No Failure,1
1576,1577,L48756,L,298.3,308.4,1490,41.7,170,0,No Failure,1
1924,1925,L49104,L,297.9,307.7,1353,50.7,13,0,No Failure,1
6485,6486,L53665,L,300.6,309.8,1629,37.6,162,0,No Failure,1
9445,9446,M24305,M,298.2,309.0,1446,45.8,80,0,No Failure,1
3610,3611,M18470,M,301.7,310.8,1594,32.4,204,0,No Failure,1
8589,8590,M23449,M,297.3,307.8,1538,48.0,171,0,No Failure,1
2331,2332,L49511,L,299.3,308.6,1384,53.6,218,1,Overstrain Failure,2
8131,8132,H37545,H,299.9,311.2,1364,49.6,50,0,No Failure,1
7666,7667,M22526,M,300.6,311.7,1424,50.8,182,0,No Failure,1
7059,7060,L54239,L,300.6,310.5,1644,33.8,148,0,No Failure,1
1216,1217,L48396,L,296.9,308.0,1514,41.0,120,0,No Failure,1
6706,6707,L53886,L,301.4,310.6,1381,46.1,70,0,No Failure,1
4604,4605,L51784,L,302.9,311.0,1820,24.6,128,0,No Failure,1
9133,9134,L56313,L,297.7,308.7,1479,45.7,93,0,No Failure,1
389,390,M15249,M,297.6,308.7,1408,54.8,147,0,No Failure,1
2201,2202,L49381,L,299.8,309.0,1567,36.1,95,0,No Failure,1
2202,2203,M17062,M,299.9,309.2,1548,35.7,97,0,No Failure,1
6931,6932,M21791,M,300.8,311.4,1521,39.9,15,0,No Failure,1
1628,1629,L48808,L,297.9,307.8,1451,38.2,80,0,No Failure,1
4650,4651,L51830,L,303.3,311.4,1658,30.5,7,0,No Failure,1
5442,5443,L52622,L,303.1,312.7,1353,51.8,97,0,No Failure,1
5440,5441,H34854,H,303.0,312.5,1698,30.0,89,0,No Failure,1
1271,1272,H30685,H,298.0,309.4,1490,40.5,53,0,No Failure,1
3506,3507,H32920,H,301.6,310.8,1435,47.2,152,0,No Failure,1
1437,1438,H30851,H,298.8,309.9,1439,45.2,40,1,No Failure,1
1945,1946,L49125,L,298.1,308.1,1616,32.8,65,0,No Failure,1
287,288,L47467,L,298.2,308.3,1805,31.6,96,0,No Failure,1
4984,4985,L52164,L,303.8,313.1,1256,58.7,213,1,Overstrain Failure,2
