,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
416,417,L47596,L,297.4,308.5,1495,37.8,211,0,No Failure,1
9644,9645,L56824,L,299.3,310.4,1629,32.6,177,0,No Failure,1
7836,7837,L55016,L,300.1,311.4,1604,35.0,191,0,No Failure,1
8004,8005,L55184,L,300.9,312.0,1533,44.0,162,0,No Failure,1
903,904,L48083,L,295.7,306.2,2270,14.6,149,1,Power Failure,3
8778,8779,L55958,L,297.5,308.7,1454,45.0,19,0,No Failure,1
6871,6872,L54051,L,301.0,311.3,1349,47.0,71,0,No Failure,1
7302,7303,L54482,L,300.1,310.5,1494,44.2,117,0,No Failure,1
2581,2582,L49761,L,299.2,309.1,1345,60.7,191,1,Overstrain Failure,2
7753,7754,M22613,M,300.5,311.8,1591,42.0,182,0,No Failure,1
532,533,L47712,L,297.5,309.4,1443,45.4,70,0,No Failure,1
7754,7755,M22614,M,300.4,311.7,1478,39.9,185,0,No Failure,1
7133,7134,M21993,M,300.5,309.9,1552,41.3,116,0,No Failure,1
734,735,H30148,H,297.0,308.4,1305,54.6,168,0,No Failure,1
2647,2648,L49827,L,299.8,309.4,1408,45.6,156,0,No Failure,1
7674,7675,L54854,L,300.5,311.6,1509,47.2,202,0,No Failure,1
2387,2388,M17247,M,299.2,308.5,1474,47.2,132,0,No Failure,1
860,861,H30274,H,296.1,306.9,1541,32.6,33,0,No Failure,1
3401,3402,M18261,M,301.4,310.7,1617,34.3,101,0,No Failure,1
6559,6560,H35973,H,301.5,310.6,1512,39.0,143,0,No Failure,1
2686,2687,L49866,L,299.8,309.4,1633,27.5,29,0,No Failure,1
752,753,L47932,L,296.9,308.1,1422,48.7,215,0,No Failure,1
2324,2325,L49504,L,299.3,308.8,1636,29.9,201,0,No Failure,1
9265,9266,M24125,M,298.3,308.9,1390,49.7,23,0,No Failure,1
6814,6815,H36228,H,300.8,310.6,1465,44.1,136,0,No Failure,1
2543,2544,L49723,L,299.3,309.0,1786,23.5,100,0,No Failure,1
9468,9469,L56648,L,298.6,309.4,1375,55.4,145,0,No Failure,1
4795,4796,L51975,L,303.6,312.5,1431,49.0,162,0,No Failure,1
7341,7342,L54521,L,299.7,310.3,1505,37.7,4,0,No Failure,1
7741,7742,L54921,L,300.5,312.0,1478,39.0,153,0,No Failure,1
122,123,L47302,L,299.0,308.8,1310,50.7,112,0,No Failure,1
9163,9164,L56343,L,297.6,308.6,1415,47.3,169,0,No Failure,1
4191,4192,L51371,L,302.4,311.0,1317,59.4,179,0,No Failure,1
297,298,L47477,L,298.0,308.5,1713,25.3,124,0,No Failure,1
3926,3927,L51106,L,302.6,311.5,1609,36.0,162,0,No Failure,1
9256,9257,L56436,L,298.2,309.1,1569,35.2,199,0,No Failure,1
8289,8290,L55469,L,298.9,310.6,1406,43.8,12,0,No Failure,1
2322,2323,L49502,L,299.2,308.7,1514,41.9,196,0,No Failure,1
7891,7892,L55071,L,300.8,312.5,1517,39.2,107,0,No Failure,1
5693,5694,M20553,M,302.4,311.8,1453,42.1,105,0,No Failure,1
7127,7128,L54307,L,300.6,310.0,1438,53.8,103,0,No Failure,1
4711,4712,M19571,M,303.4,311.7,1515,44.2,168,0,No Failure,1
3043,3044,L50223,L,300.3,309.5,1551,37.9,42,0,No Failure,1
4800,4801,M19660,M,303.5,312.5,1353,51.0,172,0,No Failure,1
8012,8013,M22872,M,300.9,312.0,1375,56.1,182,0,No Failure,1
7258,7259,L54438,L,300.3,310.4,1742,25.9,7,0,No Failure,1
2821,2822,M17681,M,300.3,309.6,1419,42.5,137,0,No Failure,1
647,648,L47827,L,297.7,309.3,1559,36.9,145,0,No Failure,1
361,362,L47541,L,297.5,308.3,1596,36.8,77,0,No Failure,1
5561,5562,M20421,M,302.3,311.7,1341,46.3,194,0,No Failure,1
1407,1408,L48587,L,298.9,310.0,1564,33.8,183,0,No Failure,1
8123,8124,H37537,H,300.2,311.5,1515,36.8,27,0,No Failure,1
2024,2025,M16884,M,298.7,308.6,1722,24.7,64,0,No Failure,1
3652,3653,M18512,M,302.1,311.5,1341,50.8,99,0,No Failure,1
8194,8195,L55374,L,299.4,310.7,1426,45.7,213,0,No Failure,1
1581,1582,M16441,M,298.2,308.3,1560,33.0,181,0,No Failure,1
1313,1314,L48493,L,298.9,310.2,1359,56.9,166,0,No Failure,1
5490,5491,L52670,L,302.6,312.1,1288,68.5,0,1,Power Failure,3
870,871,L48050,L,295.8,306.4,1325,56.2,65,0,No Failure,1
9379,9380,L56559,L,297.5,308.2,1419,48.5,108,0,No Failure,1
8712,8713,L55892,L,297.2,308.6,1652,32.1,52,0,No Failure,1
2959,2960,M17819,M,300.7,309.4,1589,35.0,52,0,No Failure,1
336,337,M15196,M,297.6,308.2,1995,20.5,10,0,No Failure,1
7047,7048,L54227,L,300.6,310.4,1401,42.6,114,0,No Failure,1
2542,2543,H31956,H,299.2,308.9,1712,26.4,95,0,No Failure,1
6800,6801,M21660,M,301.1,310.6,1310,48.8,103,0,No Failure,1
508,509,L47688,L,297.7,309.3,1893,24.6,15,0,No Failure,1
2734,2735,H32148,H,299.7,309.2,1572,32.8,142,0,No Failure,1
4635,4636,M19495,M,303.0,311.2,1614,35.7,207,0,No Failure,1
7314,7315,L54494,L,299.9,310.3,1268,53.3,146,0,No Failure,1
3742,3743,L50922,L,302.4,311.4,1564,35.0,122,0,No Failure,1
2269,2270,L49449,L,299.3,308.6,1314,48.2,65,0,No Failure,1
7305,7306,M22165,M,300.0,310.5,1790,25.7,123,0,No Failure,1
4006,4007,L51186,L,302.1,311.2,1492,45.0,162,0,No Failure,1
8279,8280,L55459,L,298.8,310.6,1803,25.4,209,0,No Failure,1
1199,1200,M16059,M,296.9,307.9,1979,20.4,68,0,No Failure,1
3542,3543,L50722,L,301.8,310.9,1899,24.7,31,0,No Failure,1
6107,6108,L53287,L,300.9,311.0,1438,49.0,61,0,No Failure,1
7408,7409,L54588,L,299.9,310.9,1292,51.1,173,0,No Failure,1
5266,5267,M20126,M,303.4,312.8,1518,38.7,103,0,No Failure,1
3240,3241,L50420,L,300.9,309.5,1612,35.2,124,0,No Failure,1
8113,8114,L55293,L,300.4,311.7,1459,45.6,3,0,No Failure,1
2833,2834,L50013,L,300.3,309.2,1807,26.4,169,0,No Failure,1
9247,9248,L56427,L,298.3,308.9,1695,30.7,174,0,No Failure,1
3321,3322,L50501,L,301.5,310.6,1522,41.0,114,0,No Failure,1
9633,9634,H39047,H,299.1,310.1,1421,41.2,149,0,No Failure,1
5004,5005,L52184,L,303.7,312.8,1364,46.3,44,0,No Failure,1
7413,7414,M22273,M,300.1,311.1,1616,35.2,183,0,No Failure,1
7332,7333,M22192,M,299.8,310.3,1805,23.7,198,0,No Failure,1
2498,2499,L49678,L,299.1,308.9,1467,47.2,218,0,No Failure,1
8255,8256,L55435,L,299.0,310.4,1606,31.1,134,0,No Failure,1
9260,9261,L56440,L,298.2,309.0,1377,57.8,8,0,No Failure,1
3080,3081,M17940,M,299.9,309.2,1539,43.2,132,0,No Failure,1
6325,6326,L53505,L,300.7,310.1,1721,32.3,170,0,No Failure,1
1031,1032,L48211,L,296.4,307.5,1549,36.1,58,0,No Failure,1
4260,4261,H33674,H,302.7,311.1,1418,43.4,130,0,No Failure,1
4288,4289,M19148,M,301.7,310.0,1391,50.6,195,0,No Failure,1
1948,1949,L49128,L,298.1,308.1,1410,45.8,71,0,No Failure,1
7421,7422,M22281,M,300.1,311.4,1342,48.5,203,0,No Failure,1
878,879,M15738,M,295.7,306.3,1685,34.9,84,0,No Failure,1
4600,4601,L51780,L,303.0,311.0,1359,44.2,115,1,Heat Dissipation Failure,0
7527,7528,L54707,L,300.1,311.3,1470,45.2,40,0,No Failure,1
9930,9931,L57110,L,298.3,308.3,1452,45.5,63,0,No Failure,1
2806,2807,L49986,L,300.0,309.3,1364,41.2,104,0,No Failure,1
4380,4381,L51560,L,301.9,309.6,1410,49.0,223,0,No Failure,1
3158,3159,L50338,L,300.4,309.7,1679,30.1,136,0,No Failure,1
1878,1879,M16738,M,298.1,307.7,1424,47.7,103,0,No Failure,1
2555,2556,L49735,L,299.3,309.2,1511,37.2,129,0,No Failure,1
1412,1413,M16272,M,298.8,309.9,1415,53.2,194,0,No Failure,1
7073,7074,L54253,L,300.7,310.6,1491,43.2,187,0,No Failure,1
2895,2896,M17755,M,300.7,309.6,1473,48.1,87,0,No Failure,1
8448,8449,L55628,L,298.5,310.0,1492,41.2,19,0,No Failure,1
8478,8479,M23338,M,298.5,309.7,1354,60.8,96,0,No Failure,1
9817,9818,M24677,M,298.5,309.3,1465,42.4,173,0,No Failure,1
8428,8429,M23288,M,299.0,310.3,1827,28.0,178,0,No Failure,1
6279,6280,L53459,L,301.3,310.8,1432,54.4,51,0,No Failure,1
9297,9298,M24157,M,298.1,308.9,1479,43.4,105,0,No Failure,1
7368,7369,M22228,M,299.6,310.2,1620,30.0,70,0,No Failure,1
4414,4415,L51594,L,302.7,310.5,1520,39.3,73,0,No Failure,1
1329,1330,H30743,H,298.8,310.2,1663,30.4,209,0,No Failure,1
9656,9657,L56836,L,299.0,310.1,1623,33.0,210,0,No Failure,1
5870,5871,L53050,L,301.5,311.1,2055,16.8,105,0,No Failure,1
1471,1472,L48651,L,298.5,309.6,1421,53.6,122,0,No Failure,1
2673,2674,L49853,L,299.8,309.4,1480,40.9,2,0,No Failure,1
4216,4217,L51396,L,301.9,310.7,1370,50.3,20,0,No Failure,1
821,822,L48001,L,296.7,307.6,1474,41.7,148,0,No Failure,1
3434,3435,M18294,M,301.5,310.5,1412,44.1,184,0,No Failure,1
9551,9552,L56731,L,299.4,310.8,1391,48.9,139,0,No Failure,1
9427,9428,L56607,L,298.2,308.8,1540,34.8,32,0,No Failure,1
3118,3119,M17978,M,300.2,309.5,1458,46.9,23,0,No Failure,1
5227,5228,L52407,L,303.9,313.1,1440,41.1,12,0,No Failure,1
8735,8736,L55915,L,297.3,308.6,1358,47.6,110,0,No Failure,1
1203,1204,H30617,H,297.0,308.1,1410,47.6,79,0,No Failure,1
4965,4966,M19825,M,303.8,312.7,1364,49.3,167,0,No Failure,1
8196,8197,L55376,L,299.4,310.8,1622,33.6,217,0,No Failure,1
8003,8004,M22863,M,300.8,312.0,1274,67.3,159,0,No Failure,1
8124,8125,L55304,L,300.2,311.4,1568,41.0,32,0,No Failure,1
8528,8529,L55708,L,298.4,309.3,1512,35.8,18,0,No Failure,1
5547,5548,M20407,M,302.3,311.7,1540,28.9,149,0,No Failure,1
5602,5603,L52782,L,302.9,312.1,1334,54.7,88,0,No Failure,1
6085,6086,L53265,L,300.9,310.6,1538,36.7,3,0,No Failure,1
1143,1144,L48323,L,297.0,307.9,1479,39.2,151,0,No Failure,1
7993,7994,L55173,L,301.1,312.3,1595,31.9,134,0,No Failure,1
5640,5641,L52820,L,302.6,312.1,1420,51.6,182,0,No Failure,1
501,502,M15361,M,297.6,309.3,1464,46.2,218,0,No Failure,1
884,885,L48064,L,295.8,306.4,1356,48.0,99,0,No Failure,1
4318,4319,L51498,L,301.5,310.1,1541,42.2,52,0,No Failure,1
5669,5670,M20529,M,302.2,311.5,1479,39.5,36,0,No Failure,1
7410,7411,L54590,L,299.9,311.0,1747,27.6,177,0,No Failure,1
3149,3150,H32563,H,300.4,309.7,1500,35.2,112,0,No Failure,1
315,316,L47495,L,297.9,308.4,1646,40.6,175,0,No Failure,1
8319,8320,L55499,L,298.7,309.7,1393,45.7,99,0,No Failure,1
4733,4734,L51913,L,303.3,311.6,1484,44.6,223,0,No Failure,1
2319,2320,M17179,M,299.2,308.8,1700,33.5,185,0,No Failure,1
4726,4727,M19586,M,303.4,311.8,2133,18.3,207,0,No Failure,1
4246,4247,L51426,L,302.6,311.0,1537,35.5,91,0,No Failure,1
9081,9082,L56261,L,297.3,308.0,1527,35.1,165,0,No Failure,1
5516,5517,L52696,L,302.6,312.0,1674,32.2,70,0,No Failure,1
6449,6450,L53629,L,300.6,310.2,1519,44.6,69,0,No Failure,1
4457,4458,M19317,M,302.5,310.3,1710,27.3,186,0,No Failure,1
151,152,M15011,M,298.4,308.2,1463,37.6,188,0,No Failure,1
880,881,M15740,M,295.8,306.3,1235,76.2,89,1,Power Failure,3
7977,7978,L55157,L,301.2,312.4,1378,59.0,95,0,No Failure,1
6286,6287,L53466,L,301.1,310.6,1611,35.2,70,0,No Failure,1
8306,8307,M23166,M,298.7,310.1,1549,42.5,61,0,No Failure,1
1824,1825,L49004,L,298.1,307.5,1391,57.4,161,0,No Failure,1
9193,9194,M24053,M,297.9,309.0,1530,40.9,42,0,No Failure,1
9638,9639,H39052,H,299.3,310.4,1393,44.9,162,0,No Failure,1
8320,8321,M23180,M,298.8,309.7,1453,47.7,101,0,No Failure,1
8958,8959,M23818,M,297.4,308.1,1734,27.7,70,0,No Failure,1
7724,7725,M22584,M,300.5,311.6,1454,41.4,108,0,No Failure,1
3558,3559,L50738,L,301.7,310.6,1743,26.2,71,0,No Failure,1
3323,3324,L50503,L,301.5,310.5,1589,36.7,118,0,No Failure,1
7365,7366,L54545,L,299.6,310.1,2057,20.4,60,0,No Failure,1
6318,6319,M21178,M,300.9,310.3,1416,50.9,152,0,No Failure,1
3512,3513,M18372,M,301.8,311.0,1393,49.5,168,0,No Failure,1
6837,6838,M21697,M,301.0,311.0,1423,38.6,199,0,No Failure,1
6188,6189,L53368,L,301.0,310.9,1450,45.9,35,0,No Failure,1
9658,9659,L56838,L,299.0,309.9,1548,34.5,214,0,No Failure,1
7629,7630,M22489,M,300.5,311.7,1269,64.0,87,0,No Failure,1
8532,8533,L55712,L,298.6,309.4,1315,55.5,28,0,No Failure,1
9182,9183,M24042,M,297.8,309.0,1576,45.0,17,0,No Failure,1
7554,7555,M22414,M,300.3,311.4,1371,50.2,109,0,No Failure,1
4234,4235,H33648,H,302.2,310.9,1522,35.9,61,0,No Failure,1
1429,1430,M16289,M,298.9,310.0,1456,43.8,15,0,No Failure,1
4078,4079,H33492,H,302.1,310.7,1294,62.4,101,1,Heat Dissipation Failure,0
2115,2116,L49295,L,299.4,309.0,1404,47.3,86,0,No Failure,1
7588,7589,L54768,L,300.4,311.1,2013,20.1,195,0,No Failure,1
7182,7183,L54362,L,300.3,310.3,2158,16.8,32,0,No Failure,1
7134,7135,M21994,M,300.5,310.0,1406,50.2,119,0,No Failure,1
8073,8074,L55253,L,300.5,312.0,1558,36.7,113,0,No Failure,1
4389,4390,M19249,M,302.1,310.0,1355,45.1,6,1,Heat Dissipation Failure,0
9069,9070,M23929,M,297.2,308.2,1678,28.1,133,0,No Failure,1
7861,7862,L55041,L,300.5,312.0,1498,42.9,25,0,No Failure,1
290,291,L47470,L,298.1,308.4,1438,45.6,105,0,No Failure,1
9661,9662,H39075,H,299.0,310.0,1458,44.9,221,0,No Failure,1
9526,9527,M24386,M,299.2,310.4,1395,55.4,76,0,No Failure,1
8089,8090,L55269,L,300.1,311.3,1676,30.3,151,0,No Failure,1
2678,2679,L49858,L,299.8,309.6,1447,43.1,12,0,No Failure,1
4198,4199,M19058,M,302.4,311.1,1432,44.5,195,0,No Failure,1
7080,7081,L54260,L,300.7,310.4,1543,47.3,203,0,No Failure,1
1957,1958,H31371,H,297.9,307.7,1618,35.9,92,0,No Failure,1
9737,9738,L56917,L,298.9,310.0,1791,27.6,166,0,No Failure,1
5578,5579,L52758,L,302.5,312.2,1574,38.7,30,0,No Failure,1
8556,8557,L55736,L,298.2,309.0,1489,40.6,89,0,No Failure,1
9146,9147,L56326,L,297.6,308.6,1528,40.0,123,0,No Failure,1
360,361,M15220,M,297.5,308.3,1521,38.2,74,0,No Failure,1
460,461,H29874,H,297.3,308.6,1431,42.0,109,0,No Failure,1
7104,7105,L54284,L,300.9,310.4,1454,43.1,43,0,No Failure,1
4044,4045,M18904,M,301.9,310.9,1419,47.7,20,1,No Failure,1
6108,6109,M20968,M,300.8,310.9,1678,28.1,63,0,No Failure,1
8717,8718,L55897,L,297.1,308.7,1474,42.3,64,0,No Failure,1
5774,5775,L52954,L,301.5,311.1,1602,34.3,100,0,No Failure,1
6609,6610,L53789,L,301.5,310.4,1474,39.9,53,0,No Failure,1
4348,4349,L51528,L,301.9,309.8,1507,44.7,131,0,No Failure,1
3083,3084,L50263,L,300.1,309.3,1712,28.5,141,0,No Failure,1
4542,4543,M19402,M,302.5,310.4,1581,32.7,181,0,No Failure,1
3540,3541,L50720,L,301.9,310.9,1574,31.4,27,0,No Failure,1
5813,5814,L52993,L,301.2,311.0,1761,29.1,195,0,No Failure,1
7136,7137,M21996,M,300.5,309.9,1343,63.7,124,0,No Failure,1
6767,6768,L53947,L,301.3,310.9,1509,41.7,16,0,No Failure,1
8883,8884,M23743,M,297.9,309.2,1529,38.1,96,0,No Failure,1
9533,9534,L56713,L,299.2,310.5,1705,29.5,95,0,No Failure,1
1187,1188,M16047,M,297.4,308.6,1522,38.0,33,0,No Failure,1
9192,9193,L56372,L,297.9,309.0,1562,35.8,40,0,No Failure,1
585,586,L47765,L,297.6,309.5,2001,20.5,220,0,No Failure,1
3230,3231,L50410,L,300.6,309.4,1556,36.0,98,0,No Failure,1
8731,8732,H38145,H,297.2,308.6,1486,46.6,98,0,No Failure,1
3834,3835,M18694,M,302.3,311.1,1295,57.1,146,0,No Failure,1
3212,3213,L50392,L,300.3,309.2,1649,32.4,50,0,No Failure,1
8332,8333,L55512,L,298.8,309.7,1529,44.0,136,0,No Failure,1
8865,8866,L56045,L,297.9,309.0,1290,49.8,43,0,No Failure,1
424,425,L47604,L,297.3,308.4,1430,45.7,15,0,No Failure,1
1528,1529,L48708,L,298.1,309.0,1559,34.0,54,0,No Failure,1
835,836,M15695,M,296.7,307.4,1533,32.5,182,0,No Failure,1
7524,7525,L54704,L,300.2,311.5,1639,31.1,31,0,No Failure,1
5798,5799,L52978,L,301.5,310.9,1600,39.0,160,0,No Failure,1
5244,5245,L52424,L,303.6,313.0,1593,31.6,52,0,No Failure,1
1509,1510,L48689,L,298.0,308.5,1429,37.7,220,1,Tool Wear Failure,5
8300,8301,L55480,L,298.7,310.1,1558,37.6,44,0,No Failure,1
6383,6384,H35797,H,300.2,309.7,1483,43.8,108,0,No Failure,1
4108,4109,L51288,L,301.9,310.5,1892,21.8,177,0,No Failure,1
4927,4928,M19787,M,303.5,312.3,1543,33.3,71,0,No Failure,1
9815,9816,M24675,M,298.4,309.1,1576,38.8,167,0,No Failure,1
2101,2102,L49281,L,299.3,309.3,1528,37.8,45,0,No Failure,1
3064,3065,M17924,M,300.1,309.1,1731,30.4,92,0,No Failure,1
6927,6928,L54107,L,301.1,311.6,1488,43.4,5,0,No Failure,1
6677,6678,L53857,L,301.5,310.7,1435,38.5,224,0,No Failure,1
1272,1273,H30686,H,298.0,309.4,1562,38.1,58,0,No Failure,1
1180,1181,H30594,H,297.3,308.4,1531,35.6,16,0,No Failure,1
9574,9575,H38988,H,299.7,310.8,1418,46.6,197,0,No Failure,1
8087,8088,L55267,L,300.1,311.4,1446,40.6,147,0,No Failure,1
2091,2092,L49271,L,299.4,309.2,1433,42.1,22,0,No Failure,1
1389,1390,L48569,L,298.9,310.2,1533,42.8,138,0,No Failure,1
8184,8185,L55364,L,299.8,311.1,2144,17.7,190,0,No Failure,1
2905,2906,L50085,L,300.6,309.4,1552,36.4,113,0,No Failure,1
1839,1840,L49019,L,297.7,307.1,1715,30.2,0,0,No Failure,1
4899,4900,L52079,L,303.6,312.3,2168,17.7,219,0,No Failure,1
1501,1502,M16361,M,298.0,308.7,1436,48.2,201,0,No Failure,1
2208,2209,H31622,H,299.8,309.2,1435,42.6,111,0,No Failure,1
5629,5630,L52809,L,302.7,312.2,1405,51.4,157,0,No Failure,1
3087,3088,M17947,M,300.0,309.1,1474,45.2,152,0,No Failure,1
9832,9833,L57012,L,298.4,309.2,2118,17.7,210,0,No Failure,1
5719,5720,L52899,L,302.3,312.0,1398,43.3,171,0,No Failure,1
3761,3762,M18621,M,302.4,311.0,1490,37.1,168,0,No Failure,1
9292,9293,L56472,L,298.2,309.0,1643,34.1,91,0,No Failure,1
9043,9044,L56223,L,297.4,308.4,1343,40.0,61,0,No Failure,1
8658,8659,L55838,L,297.4,308.5,1496,36.4,126,0,No Failure,1
7272,7273,L54452,L,300.2,310.3,1202,59.5,40,0,No Failure,1
4716,4717,L51896,L,303.4,311.6,1712,30.1,182,0,No Failure,1
7348,7349,H36762,H,299.7,310.3,1462,40.4,19,0,No Failure,1
3029,3030,L50209,L,300.4,309.5,1525,51.3,4,0,No Failure,1
7520,7521,L54700,L,300.2,311.6,1529,35.5,21,0,No Failure,1
7456,7457,M22316,M,300.2,311.7,1397,50.2,71,0,No Failure,1
2179,2180,L49359,L,299.6,309.2,1601,33.3,33,0,No Failure,1
7366,7367,H36780,H,299.6,310.1,1531,36.8,62,0,No Failure,1
2297,2298,L49477,L,299.3,308.7,1802,26.0,130,0,No Failure,1
4066,4067,M18926,M,301.9,310.7,1472,47.0,73,0,No Failure,1
4384,4385,L51564,L,301.8,309.6,1443,42.7,231,0,No Failure,1
3027,3028,L50207,L,300.5,309.5,1777,23.6,0,0,No Failure,1
7889,7890,M22749,M,300.7,312.4,1371,61.7,102,0,No Failure,1
7081,7082,L54261,L,300.7,310.4,1366,52.6,205,0,No Failure,1
3372,3373,L50552,L,301.4,310.8,1431,44.3,21,0,No Failure,1
8739,8740,H38153,H,297.4,308.7,1429,37.6,118,0,No Failure,1
3700,3701,L50880,L,302.1,311.2,1447,50.3,11,0,No Failure,1
3954,3955,M18814,M,302.3,311.4,1909,23.2,25,0,No Failure,1
8983,8984,M23843,M,297.0,307.7,1261,51.1,130,0,No Failure,1
7205,7206,L54385,L,299.8,309.7,1483,39.6,87,0,No Failure,1
7108,7109,M21968,M,300.8,310.5,1511,35.8,54,0,No Failure,1
3351,3352,L50531,L,301.4,310.8,1680,31.4,185,0,No Failure,1
5296,5297,H34710,H,303.8,313.2,1379,50.2,178,0,No Failure,1
542,543,L47722,L,297.5,309.4,1803,24.7,98,0,No Failure,1
1214,1215,M16074,M,296.8,307.8,1694,33.0,115,0,No Failure,1
7547,7548,L54727,L,300.1,311.4,1430,40.9,93,0,No Failure,1
4431,4432,H33845,H,302.3,310.2,1443,54.6,120,0,No Failure,1
5595,5596,M20455,M,302.7,312.0,1944,21.4,71,0,No Failure,1
848,849,L48028,L,296.3,307.4,1465,47.1,215,0,No Failure,1
4537,4538,L51717,L,302.3,310.2,1548,35.3,170,0,No Failure,1
7995,7996,L55175,L,301.0,312.2,1776,28.8,138,0,No Failure,1
4438,4439,L51618,L,302.4,310.1,1418,52.3,141,0,No Failure,1
8256,8257,H37670,H,299.0,310.5,1336,56.8,136,0,No Failure,1
9664,9665,L56844,L,299.1,310.2,1317,54.8,231,1,Overstrain Failure,2
760,761,L47940,L,296.7,307.8,1505,39.4,236,0,No Failure,1
7614,7615,L54794,L,300.5,311.4,1432,47.5,51,0,No Failure,1
2638,2639,L49818,L,299.8,309.5,1739,27.5,128,0,No Failure,1
143,144,H29557,H,298.6,308.4,1407,50.5,164,0,No Failure,1
2747,2748,L49927,L,299.7,309.2,1616,31.6,175,0,No Failure,1
7641,7642,M22501,M,300.4,311.4,1352,57.3,116,0,No Failure,1
1782,1783,L48962,L,298.4,308.0,1571,37.4,50,0,No Failure,1
998,999,M15858,M,296.4,307.2,2071,19.4,183,0,No Failure,1
1286,1287,L48466,L,298.5,309.6,1582,40.3,103,0,No Failure,1
369,370,H29783,H,297.5,308.4,1587,36.1,98,0,No Failure,1
9971,9972,H39385,H,298.5,308.2,1563,44.6,163,0,No Failure,1
8485,8486,L55665,L,298.4,309.5,1450,47.9,112,0,No Failure,1
8307,8308,M23167,M,298.7,310.1,1402,69.7,64,1,Power Failure,3
9949,9950,M24809,M,298.2,307.8,1411,53.4,110,0,No Failure,1
9985,9986,H39399,H,298.7,308.5,1572,35.6,202,0,No Failure,1
6346,6347,L53526,L,300.2,309.7,1275,60.7,15,0,No Failure,1
4458,4459,L51638,L,302.6,310.4,1478,47.7,189,0,No Failure,1
4889,4890,L52069,L,303.7,312.5,1632,36.6,186,0,No Failure,1
5588,5589,M20448,M,302.5,311.8,1566,37.6,54,0,No Failure,1
4027,4028,L51207,L,302.0,311.0,1566,37.8,218,0,No Failure,1
2069,2070,H31483,H,299.7,309.6,1553,41.0,179,0,No Failure,1
2536,2537,L49716,L,298.9,308.8,1281,53.9,77,0,No Failure,1
9666,9667,M24526,M,299.1,310.3,1838,24.0,235,0,No Failure,1
2669,2670,H32083,H,299.7,309.3,1494,37.8,214,0,No Failure,1
3583,3584,L50763,L,301.8,310.7,1751,29.3,133,0,No Failure,1
9327,9328,L56507,L,298.5,309.2,1504,33.7,182,0,No Failure,1
4501,4502,L51681,L,302.5,310.2,1307,54.0,86,1,Heat Dissipation Failure,0
833,834,L48013,L,296.6,307.4,1616,28.0,175,0,No Failure,1
2105,2106,L49285,L,299.3,309.1,1495,44.0,55,0,No Failure,1
1477,1478,L48657,L,298.3,309.4,1570,35.6,138,0,No Failure,1
3791,3792,L50971,L,302.3,311.0,1528,43.1,30,0,No Failure,1
7708,7709,L54888,L,300.5,311.4,1709,32.3,64,0,No Failure,1
8689,8690,L55869,L,297.1,308.4,1543,39.6,205,0,No Failure,1
3811,3812,M18671,M,302.1,310.7,1608,30.3,81,0,No Failure,1
9713,9714,L56893,L,299.1,310.2,1496,45.0,104,0,No Failure,1
1196,1197,M16056,M,297.0,307.9,1493,34.7,57,0,No Failure,1
5727,5728,M20587,M,302.3,311.8,1559,34.4,191,0,No Failure,1
3767,3768,L50947,L,302.3,311.1,1630,35.6,183,0,No Failure,1
2531,2532,M17391,M,298.8,308.5,1510,38.7,66,0,No Failure,1
7353,7354,L54533,L,299.8,310.3,1687,30.4,33,0,No Failure,1
9036,9037,L56216,L,297.3,308.3,1519,37.7,45,0,No Failure,1
6970,6971,L54150,L,300.7,311.0,1436,44.9,119,0,No Failure,1
1394,1395,L48574,L,299.1,310.4,1527,44.0,149,0,No Failure,1
5188,5189,L52368,L,304.0,313.2,1632,30.6,121,0,No Failure,1
3157,3158,M18017,M,300.4,309.7,1488,42.2,133,0,No Failure,1
1042,1043,L48222,L,296.6,307.6,1542,37.4,88,0,No Failure,1
2743,2744,L49923,L,299.6,309.1,1476,45.3,166,0,No Failure,1
4746,4747,L51926,L,303.2,311.2,1427,45.6,25,0,No Failure,1
9303,9304,L56483,L,298.2,309.0,1491,38.3,121,0,No Failure,1
2871,2872,M17731,M,300.7,309.6,1536,37.2,19,0,No Failure,1
2417,2418,L49597,L,298.9,308.3,1576,36.6,7,0,No Failure,1
1610,1611,L48790,L,297.8,307.8,1573,37.9,33,0,No Failure,1
8142,8143,M23002,M,299.7,311.0,1448,49.8,80,0,No Failure,1
8373,8374,M23233,M,298.7,309.7,1362,50.5,34,0,No Failure,1
1277,1278,M16137,M,298.2,309.4,1408,46.5,76,0,No Failure,1
5711,5712,L52891,L,302.2,311.6,1545,35.9,152,0,No Failure,1
785,786,M15645,M,296.9,308.0,1497,44.8,57,0,No Failure,1
5741,5742,M20601,M,302.3,311.7,1483,40.5,8,0,No Failure,1
5701,5702,M20561,M,302.5,311.9,1347,54.3,125,0,No Failure,1
3605,3606,L50785,L,301.7,310.7,1641,31.9,192,0,No Failure,1
5474,5475,M20334,M,302.7,312.1,1378,46.9,176,0,No Failure,1
5404,5405,H34818,H,302.8,312.5,1422,46.1,4,0,No Failure,1
3955,3956,L51135,L,302.3,311.5,1448,49.6,28,0,No Failure,1
6795,6796,L53975,L,301.4,310.8,1477,50.4,90,0,No Failure,1
8,9,M14868,M,298.3,308.7,1667,28.6,18,0,No Failure,1
