,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
3619,3620,L50799,L,301.9,311.2,1435,44.2,16,0,No Failure,1
3621,3622,L50801,L,301.9,311.2,1657,29.1,23,0,No Failure,1
3623,3624,M18483,M,302.0,311.3,1530,36.4,27,0,No Failure,1
3624,3625,M18484,M,302.0,311.4,1587,35.9,30,0,No Failure,1
3629,3630,L50809,L,302.1,311.3,1415,44.1,43,0,No Failure,1
3636,3637,L50816,L,302.2,311.4,1449,46.5,60,0,No Failure,1
3639,3640,L50819,L,302.4,311.6,1622,35.0,68,0,No Failure,1
3640,3641,H33054,H,302.4,311.6,1544,39.1,70,0,No Failure,1
3641,3642,L50821,L,302.3,311.6,1488,41.8,75,0,No Failure,1
3644,3645,L50824,L,302.2,311.5,1548,32.4,81,0,No Failure,1
3648,3649,M18508,M,302.2,311.5,1443,47.0,90,0,No Failure,1
3653,3654,L50833,L,302.1,311.4,1518,37.4,102,0,No Failure,1
3654,3655,L50834,L,302.1,311.4,1603,35.9,104,0,No Failure,1
3658,3659,M18518,M,302.2,311.5,1449,44.5,113,0,No Failure,1
3661,3662,M18521,M,302.3,311.7,1639,36.6,121,0,No Failure,1
3662,3663,M18522,M,302.3,311.7,1517,37.6,124,0,No Failure,1
3663,3664,M18523,M,302.3,311.7,1442,41.7,127,0,No Failure,1
3669,3670,L50849,L,302.4,311.8,1465,40.2,143,0,No Failure,1
3670,3671,L50850,L,302.3,311.7,1701,27.5,145,0,No Failure,1
3672,3673,L50852,L,302.3,311.6,1658,32.3,150,0,No Failure,1
3678,3679,L50858,L,302.2,311.5,1567,33.1,168,0,No Failure,1
3683,3684,M18543,M,302.0,311.2,1558,39.1,179,0,No Failure,1
3685,3686,M18545,M,301.9,311.1,1380,51.6,184,0,No Failure,1
3686,3687,L50866,L,302.0,311.1,1406,50.5,187,0,No Failure,1
3693,3694,L50873,L,302.1,311.3,1521,31.5,202,0,No Failure,1
3694,3695,M18554,M,302.1,311.3,1511,45.0,204,0,No Failure,1
3696,3697,L50876,L,302.1,311.2,1454,46.8,0,0,No Failure,1
3697,3698,L50877,L,302.2,311.2,1928,23.1,2,0,No Failure,1
3710,3711,L50890,L,302.2,311.5,1489,38.3,35,0,No Failure,1
3711,3712,L50891,L,302.2,311.5,1543,38.5,37,0,No Failure,1
3715,3716,M18575,M,302.4,311.4,1475,45.2,46,0,No Failure,1
3717,3718,H33131,H,302.3,311.4,1443,44.1,51,0,No Failure,1
3718,3719,L50898,L,302.4,311.4,1450,44.1,56,0,No Failure,1
3719,3720,L50899,L,302.4,311.5,1590,39.9,58,0,No Failure,1
3721,3722,M18581,M,302.2,311.2,1544,43.6,63,0,No Failure,1
3723,3724,L50903,L,302.3,311.2,1758,24.4,68,0,No Failure,1
3724,3725,M18584,M,302.3,311.2,1507,47.7,70,0,No Failure,1
3737,3738,L50917,L,302.2,311.1,1351,48.6,110,0,No Failure,1
3738,3739,M18598,M,302.3,311.2,1454,43.8,112,0,No Failure,1
3739,3740,M18599,M,302.2,311.2,1663,29.6,115,0,No Failure,1
3741,3742,L50921,L,302.4,311.3,1503,38.2,120,0,No Failure,1
3744,3745,L50924,L,302.5,311.4,1409,53.1,126,0,No Failure,1
3745,3746,L50925,L,302.6,311.4,1738,25.8,128,0,No Failure,1
3747,3748,L50927,L,302.5,311.1,1499,38.8,135,0,No Failure,1
3748,3749,L50928,L,302.5,311.1,1493,39.0,137,0,No Failure,1
3749,3750,L50929,L,302.4,311.1,1652,33.9,139,0,No Failure,1
3752,3753,H33166,H,302.3,311.1,1455,40.3,145,0,No Failure,1
3753,3754,L50933,L,302.2,311.0,1463,46.8,150,0,No Failure,1
3754,3755,L50934,L,302.3,311.0,1442,43.7,152,0,No Failure,1
3756,3757,L50936,L,302.3,311.1,1546,33.1,156,0,No Failure,1
3757,3758,M18617,M,302.2,311.1,1516,33.7,158,0,No Failure,1
3763,3764,L50943,L,302.3,311.0,1428,47.9,174,0,No Failure,1
3765,3766,M18625,M,302.4,311.1,1443,51.8,178,0,No Failure,1
3766,3767,L50946,L,302.3,311.1,1373,53.0,181,0,No Failure,1
3768,3769,L50948,L,302.2,311.0,1555,34.2,185,0,No Failure,1
3769,3770,M18629,M,302.2,311.0,1436,47.0,187,0,No Failure,1
3772,3773,L50952,L,302.4,311.1,1448,44.8,195,0,No Failure,1
3776,3777,L50956,L,302.5,311.1,1538,36.8,208,0,No Failure,1
3777,3778,M18637,M,302.4,311.1,1721,30.1,210,0,No Failure,1
3779,3780,L50959,L,302.3,311.0,1657,31.1,3,0,No Failure,1
3781,3782,L50961,L,302.3,310.8,1465,43.8,7,0,No Failure,1
3782,3783,L50962,L,302.2,310.8,1827,23.8,9,0,No Failure,1
3783,3784,H33197,H,302.2,310.8,1397,47.6,11,0,No Failure,1
3793,3794,L50973,L,302.3,310.9,1379,49.3,34,1,Heat Dissipation Failure,0
3795,3796,M18655,M,302.1,310.8,1409,41.3,39,0,No Failure,1
3803,3804,L50983,L,302.2,310.9,1531,37.5,60,0,No Failure,1
3805,3806,M18665,M,302.4,311.0,1580,36.5,64,0,No Failure,1
3806,3807,M18666,M,302.3,310.9,1360,44.0,67,1,Heat Dissipation Failure,0
3808,3809,M18668,M,302.3,310.9,1762,24.5,73,0,No Failure,1
3813,3814,L50993,L,302.0,310.6,1467,44.9,86,0,No Failure,1
3814,3815,M18674,M,302.1,310.6,1326,59.1,88,1,Heat Dissipation Failure,0
3816,3817,L50996,L,302.1,310.6,1459,47.6,93,0,No Failure,1
3819,3820,L50999,L,302.2,310.7,1567,36.4,100,0,No Failure,1
3821,3822,L51001,L,302.3,310.9,1596,33.5,104,0,No Failure,1
3822,3823,M18682,M,302.4,311.0,1464,44.2,106,0,No Failure,1
3823,3824,M18683,M,302.3,310.9,1581,36.1,109,0,No Failure,1
3825,3826,H33239,H,302.2,310.7,1413,48.9,114,0,No Failure,1
3827,3828,M18687,M,302.4,310.9,1469,41.6,124,0,No Failure,1
3828,3829,M18688,M,302.3,310.8,1762,27.8,127,0,No Failure,1
3833,3834,M18693,M,302.3,311.0,1541,36.6,143,0,No Failure,1
3837,3838,L51017,L,302.4,311.2,1450,47.9,154,0,No Failure,1
3843,3844,L51023,L,302.5,311.2,1227,60.1,167,0,No Failure,1
3844,3845,L51024,L,302.4,311.1,1484,45.9,169,0,No Failure,1
3846,3847,L51026,L,302.3,310.9,1403,47.2,173,0,No Failure,1
3847,3848,M18707,M,302.3,311.0,1450,45.7,175,0,No Failure,1
3849,3850,L51029,L,302.3,311.0,1561,37.2,180,0,No Failure,1
3861,3862,M18721,M,302.5,311.5,1481,41.1,215,0,No Failure,1
3863,3864,L51043,L,302.5,311.4,1674,27.0,223,0,No Failure,1
3870,3871,L51050,L,302.7,311.8,1461,46.1,10,0,No Failure,1
3873,3874,L51053,L,302.6,311.8,1638,35.1,17,0,No Failure,1
3876,3877,L51056,L,302.6,311.8,1627,31.8,23,0,No Failure,1
3879,3880,M18739,M,302.6,311.7,1430,51.7,32,0,No Failure,1
3884,3885,H33298,H,302.5,311.5,1626,36.0,44,0,No Failure,1
3887,3888,L51067,L,302.4,311.2,1448,50.5,53,0,No Failure,1
3888,3889,L51068,L,302.3,311.2,1903,22.9,55,0,No Failure,1
3889,3890,L51069,L,302.4,311.2,1404,52.0,57,0,No Failure,1
3892,3893,M18752,M,302.3,311.1,1338,53.3,63,0,No Failure,1
3893,3894,L51073,L,302.3,311.2,1549,40.6,66,0,No Failure,1
3898,3899,M18758,M,302.1,311.1,1423,36.8,80,0,No Failure,1
3902,3903,L51082,L,302.2,311.1,1630,34.6,94,0,No Failure,1
3905,3906,M18765,M,302.2,311.2,1561,34.9,106,0,No Failure,1
3912,3913,L51092,L,302.4,311.4,1475,40.4,126,0,No Failure,1
3914,3915,L51094,L,302.5,311.5,1493,35.1,131,0,No Failure,1
3915,3916,L51095,L,302.5,311.5,1700,29.5,133,0,No Failure,1
3917,3918,L51097,L,302.6,311.7,1542,34.1,137,0,No Failure,1
3924,3925,M18784,M,302.5,311.4,1636,35.0,157,0,No Failure,1
3927,3928,H33341,H,302.7,311.5,1556,35.0,164,0,No Failure,1
3933,3934,L51113,L,302.6,311.6,1576,34.7,182,0,No Failure,1
3934,3935,M18794,M,302.6,311.6,1518,39.0,184,0,No Failure,1
3935,3936,M18795,M,302.6,311.6,1227,68.2,187,1,Overstrain Failure,2
3936,3937,L51116,L,302.5,311.5,1985,18.8,190,0,No Failure,1
3937,3938,L51117,L,302.5,311.5,1802,26.4,192,0,No Failure,1
3939,3940,L51119,L,302.5,311.6,1400,54.0,196,0,No Failure,1
3944,3945,L51124,L,302.2,311.2,1381,49.4,207,0,No Failure,1
3947,3948,H33361,H,302.2,311.3,1749,29.2,5,0,No Failure,1
3951,3952,M18811,M,302.3,311.4,1571,32.7,17,0,No Failure,1
3956,3957,M18816,M,302.3,311.4,1500,40.2,30,0,No Failure,1
3957,3958,L51137,L,302.2,311.4,1510,44.9,33,0,No Failure,1
3961,3962,M18821,M,302.2,311.4,1642,32.1,42,0,No Failure,1
3962,3963,L51142,L,302.4,311.5,1785,24.8,45,0,No Failure,1
3965,3966,L51145,L,302.3,311.5,1507,37.5,55,0,No Failure,1
3966,3967,L51146,L,302.3,311.5,1530,37.8,57,0,No Failure,1
3971,3972,H33385,H,302.2,311.4,1625,35.4,70,0,No Failure,1
3974,3975,L51154,L,302.4,311.5,1505,37.9,79,0,No Failure,1
3978,3979,L51158,L,302.2,311.3,1382,46.4,94,0,No Failure,1
3982,3983,L51162,L,302.2,311.3,1475,48.6,104,0,No Failure,1
3985,3986,L51165,L,302.3,311.2,1386,50.3,110,0,No Failure,1
3987,3988,M18847,M,302.3,311.3,1444,43.1,115,0,No Failure,1
3992,3993,L51172,L,302.3,311.3,1614,34.1,129,0,No Failure,1
3994,3995,L51174,L,302.3,311.4,1434,40.3,133,0,No Failure,1
3996,3997,M18856,M,302.3,311.3,1625,33.1,137,0,No Failure,1
4000,4001,L51180,L,302.1,311.2,1422,50.3,146,0,No Failure,1
4001,4002,H33415,H,302.1,311.2,1598,37.9,148,0,No Failure,1
4002,4003,L51182,L,302.1,311.2,1454,59.2,153,1,Power Failure,3
4003,4004,L51183,L,302.1,311.2,1519,39.3,155,0,No Failure,1
4004,4005,L51184,L,302.0,311.1,1373,55.7,157,0,No Failure,1
4005,4006,M18865,M,302.0,311.1,1406,48.8,159,0,No Failure,1
4007,4008,L51187,L,302.1,311.2,1369,50.8,164,0,No Failure,1
4011,4012,L51191,L,302.2,311.1,1447,52.1,174,0,No Failure,1
4014,4015,L51194,L,302.1,311.0,1740,30.8,182,0,No Failure,1
4022,4023,L51202,L,302.1,310.9,1666,30.7,203,0,No Failure,1
4023,4024,L51203,L,302.1,311.0,1364,50.0,205,0,No Failure,1
4025,4026,H33439,H,302.1,311.0,1729,26.1,210,0,No Failure,1
4031,4032,L51211,L,302.0,310.8,1447,42.7,229,0,No Failure,1
4035,4036,L51215,L,302.0,310.8,1454,36.6,0,0,No Failure,1
4037,4038,M18897,M,302.0,310.8,1609,35.2,4,0,No Failure,1
4039,4040,L51219,L,301.9,310.8,1567,39.3,9,0,No Failure,1
4041,4042,L51221,L,302.0,310.9,1539,34.2,13,0,No Failure,1
4048,4049,L51228,L,301.9,311.0,2691,12.1,31,1,Power Failure,3
4051,4052,L51231,L,301.8,310.8,1383,46.4,37,0,No Failure,1
4056,4057,L51236,L,301.9,310.9,1597,36.9,50,0,No Failure,1
4058,4059,M18918,M,302.0,310.9,1456,47.2,54,0,No Failure,1
4059,4060,L51239,L,301.9,310.8,1465,44.3,57,0,No Failure,1
4062,4063,L51242,L,302.0,310.9,1446,44.0,64,0,No Failure,1
4074,4075,L51254,L,302.0,310.7,1453,42.7,92,0,No Failure,1
4077,4078,L51257,L,302.0,310.5,1635,39.8,99,0,No Failure,1
4081,4082,L51261,L,302.0,310.4,1336,58.2,110,1,Heat Dissipation Failure,0
4082,4083,L51262,L,302.0,310.4,1568,39.2,112,0,No Failure,1
4083,4084,M18943,M,302.0,310.4,1567,36.4,114,0,No Failure,1
4086,4087,L51266,L,302.0,310.5,1567,36.1,124,0,No Failure,1
4087,4088,L51267,L,301.9,310.4,1376,54.9,126,1,Heat Dissipation Failure,0
4090,4091,L51270,L,302.0,310.5,2197,15.8,133,0,No Failure,1
4091,4092,M18951,M,302.0,310.4,1595,32.9,135,0,No Failure,1
4094,4095,L51274,L,302.0,310.5,1651,30.9,146,0,No Failure,1
4101,4102,L51281,L,301.9,310.4,1884,23.4,163,0,No Failure,1
4105,4106,L51285,L,302.0,310.6,1583,35.2,171,0,No Failure,1
4110,4111,L51290,L,302.0,310.6,1361,46.7,182,0,No Failure,1
4112,4113,H33526,H,301.9,310.5,1472,39.7,187,0,No Failure,1
4113,4114,L51293,L,302.0,310.6,1325,55.3,192,0,No Failure,1
4123,4124,M18983,M,302.1,310.6,1517,38.9,2,0,No Failure,1
4124,4125,L51304,L,302.1,310.6,1385,53.6,5,0,No Failure,1
4125,4126,L51305,L,302.1,310.6,1439,40.0,7,0,No Failure,1
4126,4127,M18986,M,302.0,310.6,1623,34.3,9,0,No Failure,1
4129,4130,M18989,M,301.8,310.3,1666,32.7,19,0,No Failure,1
4131,4132,L51311,L,301.9,310.3,1485,46.3,24,0,No Failure,1
4132,4133,M18992,M,301.8,310.3,1409,52.5,26,0,No Failure,1
4134,4135,L51314,L,301.8,310.3,1688,28.8,31,0,No Failure,1
4136,4137,L51316,L,301.7,310.1,1487,48.0,36,0,No Failure,1
4138,4139,L51318,L,301.7,310.2,1311,57.4,40,1,Heat Dissipation Failure,0
4139,4140,H33553,H,301.7,310.2,1620,30.8,42,0,No Failure,1
4143,4144,L51323,L,301.7,310.1,1500,39.6,56,0,No Failure,1
4147,4148,L51327,L,301.9,310.3,1398,44.0,65,0,No Failure,1
4151,4152,M19011,M,301.9,310.4,1373,48.0,73,1,Heat Dissipation Failure,0
4152,4153,M19012,M,302.0,310.5,1425,44.7,76,0,No Failure,1
4154,4155,M19014,M,302.0,310.4,1828,26.3,82,0,No Failure,1
4156,4157,M19016,M,302.0,310.5,1823,25.1,87,0,No Failure,1
4157,4158,L51337,L,302.0,310.5,1263,60.6,90,1,Heat Dissipation Failure,0
4160,4161,M19020,M,302.0,310.4,1608,33.1,97,0,No Failure,1
4163,4164,L51343,L,302.1,310.5,1696,30.9,107,0,No Failure,1
4164,4165,L51344,L,302.2,310.6,1346,47.5,109,1,Heat Dissipation Failure,0
4168,4169,L51348,L,302.2,310.6,1632,30.5,122,0,No Failure,1
4169,4170,L51349,L,302.1,310.5,1559,36.0,124,0,No Failure,1
4170,4171,M19030,M,302.2,310.6,1355,51.5,126,1,Heat Dissipation Failure,0
4171,4172,M19031,M,302.2,310.5,1832,23.7,129,0,No Failure,1
4172,4173,L51352,L,302.2,310.6,1386,50.0,132,0,No Failure,1
4173,4174,M19033,M,302.2,310.6,1346,49.2,134,1,Heat Dissipation Failure,0
4176,4177,M19036,M,302.3,310.7,1544,39.7,141,0,No Failure,1
4181,4182,M19041,M,302.4,310.7,1521,40.4,152,0,No Failure,1
4182,4183,L51362,L,302.4,310.7,1362,54.8,155,1,Heat Dissipation Failure,0
4185,4186,L51365,L,302.2,310.6,1348,48.4,161,1,Heat Dissipation Failure,0
4187,4188,M19047,M,302.2,310.7,1601,33.0,166,0,No Failure,1
4196,4197,M19056,M,302.5,311.0,1563,35.6,190,0,No Failure,1
4199,4200,M19059,M,302.5,311.1,1638,32.0,198,0,No Failure,1
4202,4203,L51382,L,302.4,311.0,1555,40.6,205,0,No Failure,1
4205,4206,L51385,L,302.3,310.8,1723,26.3,213,0,No Failure,1
4207,4208,M19067,M,302.3,310.9,1710,30.4,218,1,Tool Wear Failure,5
4208,4209,M19068,M,302.3,310.9,1627,32.3,0,0,No Failure,1
4212,4213,M19072,M,302.0,310.6,1392,60.5,10,0,No Failure,1
4213,4214,L51393,L,302.1,310.7,1465,40.7,13,0,No Failure,1
4214,4215,L51394,L,301.9,310.6,1573,36.6,15,0,No Failure,1
4222,4223,M19082,M,302.0,310.6,1535,38.6,34,0,No Failure,1
4224,4225,L51404,L,302.0,310.7,1698,28.1,39,0,No Failure,1
4225,4226,L51405,L,302.1,310.7,1359,49.3,41,1,Heat Dissipation Failure,0
4226,4227,L51406,L,302.1,310.8,1596,37.1,43,0,No Failure,1
4231,4232,L51411,L,302.2,310.8,1340,47.8,54,0,No Failure,1
4233,4234,M19093,M,302.2,310.9,1302,53.4,58,0,No Failure,1
4236,4237,L51416,L,302.2,310.9,1604,40.5,68,0,No Failure,1
4238,4239,M19098,M,302.3,311.0,1521,34.8,72,0,No Failure,1
4239,4240,L51419,L,302.3,311.0,1446,37.6,75,0,No Failure,1
4240,4241,L51420,L,302.4,311.1,1905,20.9,77,0,No Failure,1
4244,4245,L51424,L,302.4,310.9,1469,39.6,86,0,No Failure,1
4249,4250,L51429,L,302.5,310.9,1330,56.9,97,1,Heat Dissipation Failure,0
4251,4252,H33665,H,302.5,310.9,1356,55.5,101,1,Heat Dissipation Failure,0
4254,4255,L51434,L,302.6,311.0,1284,68.0,114,1,Power Failure,3
4255,4256,M19115,M,302.5,311.0,1387,52.1,116,0,No Failure,1
4256,4257,M19116,M,302.6,311.0,1591,33.9,119,0,No Failure,1
4259,4260,L51439,L,302.7,311.2,1545,35.1,128,0,No Failure,1
4261,4262,L51441,L,302.7,311.1,1730,28.1,135,0,No Failure,1
4263,4264,L51443,L,302.6,311.0,1620,36.2,139,0,No Failure,1
4275,4276,M19135,M,302.4,310.5,1500,36.7,164,0,No Failure,1
4291,4292,L51471,L,301.8,310.0,2032,19.0,203,0,No Failure,1
4292,4293,M19152,M,301.8,310.1,2372,13.9,205,1,Power Failure,3
4297,4298,M19157,M,301.8,310.2,1609,34.2,217,0,No Failure,1
4304,4305,L51484,L,301.6,310.1,1694,26.3,14,0,No Failure,1
4309,4310,M19169,M,301.3,309.9,1501,39.5,27,0,No Failure,1
4310,4311,L51490,L,301.4,310.0,1776,25.6,30,0,No Failure,1
4312,4313,L51492,L,301.5,310.1,1430,46.5,35,0,No Failure,1
4316,4317,L51496,L,301.5,310.1,1639,33.4,47,0,No Failure,1
4319,4320,M19179,M,301.6,310.2,1411,45.1,54,0,No Failure,1
4321,4322,L51501,L,301.7,310.2,1686,28.9,59,0,No Failure,1
4323,4324,L51503,L,301.8,310.3,1341,50.5,64,1,Heat Dissipation Failure,0
4330,4331,L51510,L,301.5,309.8,1549,38.5,81,0,No Failure,1
4333,4334,L51513,L,301.6,309.8,1588,33.9,89,0,No Failure,1
4336,4337,H33750,H,301.6,309.9,1423,53.6,95,0,No Failure,1
4338,4339,L51518,L,301.6,309.9,1397,43.7,102,0,No Failure,1
4341,4342,L51521,L,301.7,309.8,1398,46.0,109,0,No Failure,1
4342,4343,M19202,M,301.7,309.8,1284,68.2,111,1,Power Failure,3
4345,4346,M19205,M,301.8,309.8,1546,39.8,121,0,No Failure,1
4346,4347,L51526,L,301.8,309.7,1598,30.4,124,0,No Failure,1
4349,4350,L51529,L,301.9,309.7,1595,31.4,133,0,No Failure,1
4353,4354,M19213,M,302.0,309.7,1386,62.7,142,1,Power Failure,3
4366,4367,L51546,L,302.0,309.9,1388,51.4,183,0,No Failure,1
4372,4373,M19232,M,301.9,309.6,1439,41.7,201,0,No Failure,1
4376,4377,M19236,M,301.9,309.6,1551,34.6,211,0,No Failure,1
4379,4380,M19239,M,301.8,309.5,1732,30.1,220,0,No Failure,1
4381,4382,L51561,L,301.9,309.6,1446,43.2,225,0,No Failure,1
4387,4388,L51567,L,302.0,309.8,1532,39.4,2,0,No Failure,1
4391,4392,M19251,M,302.2,310.1,1368,51.6,12,1,Heat Dissipation Failure,0
4392,4393,L51572,L,302.2,310.1,1458,45.1,15,0,No Failure,1
4394,4395,L51574,L,302.2,310.0,1483,48.7,20,0,No Failure,1
4403,4404,L51583,L,302.3,310.1,1388,49.9,48,0,No Failure,1
4404,4405,M19264,M,302.4,310.2,1485,45.9,50,0,No Failure,1
4407,4408,L51587,L,302.3,310.2,1394,55.4,57,0,No Failure,1
4409,4410,M19269,M,302.4,310.1,1358,54.6,61,1,Heat Dissipation Failure,0
4411,4412,L51591,L,302.5,310.3,1688,31.6,66,0,No Failure,1
4412,4413,L51592,L,302.6,310.5,1450,43.2,68,0,No Failure,1
4420,4421,H33834,H,302.6,310.2,1873,21.3,87,0,No Failure,1
4423,4424,M19283,M,302.6,310.2,1563,39.0,97,0,No Failure,1
4425,4426,L51605,L,302.5,310.2,1547,36.9,103,0,No Failure,1
4439,4440,M19299,M,302.4,310.2,1392,55.8,143,0,No Failure,1
4440,4441,L51620,L,302.5,310.3,1446,44.0,146,0,No Failure,1
4443,4444,L51623,L,302.5,310.3,1405,57.4,152,0,No Failure,1
4444,4445,L51624,L,302.4,310.2,2224,16.0,154,0,No Failure,1
4445,4446,L51625,L,302.5,310.2,1716,29.9,156,0,No Failure,1
4447,4448,M19307,M,302.5,310.3,1488,41.8,160,0,No Failure,1
4448,4449,L51628,L,302.4,310.3,1374,51.2,163,1,Heat Dissipation Failure,0
4449,4450,M19309,M,302.4,310.3,1378,54.3,165,1,Heat Dissipation Failure,0
4451,4452,L51631,L,302.5,310.3,1549,40.9,170,0,No Failure,1
4454,4455,L51634,L,302.4,310.1,1401,48.8,177,0,No Failure,1
4462,4463,L51642,L,302.7,310.5,1263,67.8,197,1,Heat Dissipation Failure,0
4466,4467,L51646,L,302.8,310.6,1470,41.1,205,0,No Failure,1
4469,4470,L51649,L,302.7,310.5,1446,40.9,211,1,Tool Wear Failure,5
4473,4474,L51653,L,302.7,310.5,1551,35.9,6,0,No Failure,1
4475,4476,L51655,L,302.7,310.5,1351,41.8,10,1,Heat Dissipation Failure,0
4476,4477,L51656,L,302.6,310.4,1415,52.1,12,0,No Failure,1
4478,4479,L51658,L,302.5,310.2,1477,41.6,16,0,No Failure,1
4483,4484,L51663,L,302.7,310.4,1489,42.7,33,0,No Failure,1
4484,4485,M19344,M,302.6,310.4,1451,43.1,35,0,No Failure,1
4488,4489,M19348,M,302.5,310.4,1509,37.6,45,0,No Failure,1
4496,4497,M19356,M,302.5,310.4,1605,36.0,69,0,No Failure,1
4499,4500,H33913,H,302.6,310.3,1721,27.4,79,0,No Failure,1
4500,4501,L51680,L,302.6,310.4,1638,36.2,84,0,No Failure,1
4508,4509,L51688,L,302.4,310.0,1426,46.6,102,0,No Failure,1
4513,4514,L51693,L,302.4,310.3,1900,24.4,113,0,No Failure,1
4523,4524,L51703,L,302.5,310.4,1488,48.4,134,0,No Failure,1
4524,4525,M19384,M,302.5,310.5,1527,38.8,136,0,No Failure,1
4526,4527,L51706,L,302.4,310.4,1521,38.5,142,0,No Failure,1
4527,4528,M19387,M,302.4,310.5,1372,45.7,144,1,Heat Dissipation Failure,0
4529,4530,M19389,M,302.4,310.4,1586,34.3,149,0,No Failure,1
4531,4532,L51711,L,302.5,310.5,1520,41.2,154,0,No Failure,1
4536,4537,L51716,L,302.4,310.2,1351,45.1,168,1,Heat Dissipation Failure,0
4539,4540,L51719,L,302.5,310.3,1592,32.6,174,0,No Failure,1
4541,4542,L51721,L,302.5,310.4,1427,46.8,179,0,No Failure,1
4545,4546,L51725,L,302.5,310.5,1463,43.0,189,0,No Failure,1
4546,4547,M19406,M,302.5,310.4,1429,43.2,191,0,No Failure,1
4550,4551,M19410,M,302.5,310.5,1507,40.2,201,0,No Failure,1
4552,4553,M19412,M,302.7,310.5,1880,22.7,207,0,No Failure,1
4561,4562,L51741,L,302.9,310.8,1610,32.2,17,0,No Failure,1
4562,4563,L51742,L,302.7,310.7,1398,57.7,19,0,No Failure,1
4564,4565,L51744,L,302.8,310.8,1516,39.5,23,0,No Failure,1
4565,4566,H33979,H,302.7,310.8,1275,55.0,25,1,Heat Dissipation Failure,0
4566,4567,L51746,L,302.8,310.8,1402,50.5,30,0,No Failure,1
4567,4568,M19427,M,302.8,310.8,1451,44.7,32,0,No Failure,1
4568,4569,M19428,M,302.7,310.8,1555,36.1,35,0,No Failure,1
4572,4573,M19432,M,302.9,311.0,1556,36.5,44,0,No Failure,1
4574,4575,M19434,M,302.9,311.0,1402,40.7,52,0,No Failure,1
4577,4578,L51757,L,303.0,311.2,1800,23.7,61,0,No Failure,1
4585,4586,L51765,L,302.8,311.1,1563,32.2,78,0,No Failure,1
4587,4588,M19447,M,302.8,311.0,1507,33.4,82,0,No Failure,1
4588,4589,L51768,L,302.8,311.0,1564,38.5,85,0,No Failure,1
4593,4594,L51773,L,303.0,311.2,1409,41.9,98,0,No Failure,1
4594,4595,M19454,M,303.0,311.2,1387,41.4,100,0,No Failure,1
4595,4596,M19455,M,303.0,311.2,1460,43.9,103,0,No Failure,1
4601,4602,M19461,M,303.0,311.1,1372,54.3,117,1,Heat Dissipation Failure,0
4602,4603,M19462,M,303.0,311.0,1409,41.7,120,0,No Failure,1
4603,4604,H34017,H,302.9,311.0,1452,58.3,123,0,No Failure,1
4606,4607,L51786,L,302.9,311.1,1556,45.3,135,0,No Failure,1
4610,4611,L51790,L,303.1,311.2,1394,45.3,144,0,No Failure,1
4611,4612,L51791,L,303.0,311.3,1365,56.2,146,1,Heat Dissipation Failure,0
4612,4613,L51792,L,303.0,311.3,2194,16.5,148,0,No Failure,1
4615,4616,L51795,L,303.0,311.3,1793,29.3,157,0,No Failure,1
4616,4617,L51796,L,303.1,311.4,1829,24.5,159,0,No Failure,1
4623,4624,L51803,L,303.0,311.1,1525,40.7,179,0,No Failure,1
4629,4630,L51809,L,303.0,311.2,1735,26.1,194,0,No Failure,1
4633,4634,L51813,L,303.0,311.2,1382,50.5,203,0,No Failure,1
4644,4645,L51824,L,303.2,311.4,1514,41.2,230,0,No Failure,1
4646,4647,L51826,L,303.3,311.4,1497,46.0,234,1,Tool Wear Failure,5
4647,4648,L51827,L,303.3,311.4,1958,21.5,0,0,No Failure,1
4653,4654,M19513,M,303.1,311.1,1594,35.5,13,0,No Failure,1
4654,4655,M19514,M,303.1,311.0,1510,47.6,16,0,No Failure,1
4655,4656,L51835,L,303.1,311.1,1854,22.6,19,0,No Failure,1
4656,4657,L51836,L,303.1,311.2,1626,32.3,21,0,No Failure,1
4663,4664,L51843,L,303.3,311.3,1389,53.9,39,0,No Failure,1
4664,4665,M19524,M,303.3,311.3,1566,46.1,41,0,No Failure,1
4666,4667,M19526,M,303.3,311.5,1569,36.6,47,0,No Failure,1
4667,4668,H34081,H,303.3,311.4,1651,30.6,50,0,No Failure,1
4670,4671,L51850,L,303.2,311.4,1610,35.5,63,0,No Failure,1
4673,4674,L51853,L,303.4,311.5,1501,36.2,69,0,No Failure,1
4676,4677,L51856,L,303.4,311.5,1879,21.3,78,0,No Failure,1
4677,4678,H34091,H,303.5,311.6,1466,47.0,80,0,No Failure,1
4681,4682,M19541,M,303.6,311.8,1659,34.7,94,0,No Failure,1
4682,4683,L51862,L,303.6,311.8,1567,31.7,97,0,No Failure,1
4684,4685,M19544,M,303.6,311.8,1421,44.8,101,1,No Failure,1
4686,4687,M19546,M,303.5,311.6,1562,34.2,107,0,No Failure,1
4692,4693,M19552,M,303.4,311.4,1606,29.6,122,0,No Failure,1
4693,4694,M19553,M,303.4,311.5,1817,24.7,125,0,No Failure,1
4694,4695,L51874,L,303.4,311.5,1424,50.8,128,0,No Failure,1
4696,4697,L51876,L,303.4,311.6,1449,41.7,132,0,No Failure,1
4697,4698,M19557,M,303.5,311.6,1573,34.0,134,0,No Failure,1
4700,4701,L51880,L,303.5,311.7,1620,31.0,141,0,No Failure,1
